sep=,
"Time","INV_Phase_A_Current","INV_Phase_B_Current","INV_Phase_C_Current"
2025-06-03 19:32:43,-0.280,-0.420,-0.200
2025-06-03 19:32:43,-0.200,-0.0400,-0.0400
2025-06-03 19:32:43,0.100,0.0250,-0.0750
2025-06-03 19:32:43,-0.120,-0.120,0.240
2025-06-03 19:32:43,0,0.180,-0.120
2025-06-03 19:32:43,-0.480,-0.180,-0.0400
2025-06-03 19:32:43,0.250,0.0250,-0.125
2025-06-03 19:32:43,0,0.180,-0.300
2025-06-03 19:32:43,-0.0400,-0.200,0.160
2025-06-03 19:32:43,0.120,-0.320,-0.0400
2025-06-03 19:32:44,0.0800,0.0400,-0.0400
2025-06-03 19:32:44,-0.300,0.0500,-0.300
2025-06-03 19:32:44,0.0800,0.0200,0.400
2025-06-03 19:32:44,-0.200,-0.200,0.100
2025-06-03 19:32:44,-0.160,0.0200,0.0200
2025-06-03 19:32:44,-0.200,-0.350,-0.450
2025-06-03 19:32:44,-0.360,-0.200,0.100
2025-06-03 19:32:44,0.280,0.100,0.260
2025-06-03 19:32:44,-0.120,-0.260,-0.100
2025-06-03 19:32:44,0.150,-0.150,-0.225
2025-06-03 19:32:45,-0.0800,0.0200,0.160
2025-06-03 19:32:45,0.0800,0.100,0.120
2025-06-03 19:32:45,0.300,0.125,0.400
2025-06-03 19:32:45,-0.0400,-0.0200,0.100
2025-06-03 19:32:45,0.200,-0.0800,0.0200
2025-06-03 19:32:45,0.280,0,0
2025-06-03 19:32:45,0.0400,0.0200,-1.11e-17
2025-06-03 19:32:45,0.400,-0.0400,-0.0200
2025-06-03 19:32:45,-0.200,-0.0500,-0.125
2025-06-03 19:32:45,-0.0800,-0.0200,0.0800
2025-06-03 19:32:46,-0.140,-0.180,-0.280
2025-06-03 19:32:46,-0.0400,0.100,-0.100
2025-06-03 19:32:46,0.0250,0.0250,0.200
2025-06-03 19:32:46,0.0500,-0.225,-1.39e-17
2025-06-03 19:32:46,-0.100,0,0.117
2025-06-03 19:32:46,0.160,-0.120,0.140
2025-06-03 19:32:46,0.175,0.225,0.100
2025-06-03 19:32:46,-0.100,-0.120,-0.0800
2025-06-03 19:32:46,-0.100,0.0200,-0.0200
2025-06-03 19:32:46,-0.0750,-0.225,-0.0750
2025-06-03 19:32:47,0.200,0.140,-0.0600
2025-06-03 19:32:47,-0.0600,-0.100,-0.180
2025-06-03 19:32:47,0.100,-0.160,-0.100
2025-06-03 19:32:47,0.0800,-0.100,-0.320
2025-06-03 19:32:47,-0.275,-0.100,0.250
2025-06-03 19:32:47,0.0750,-0.0500,-0.100
2025-06-03 19:32:47,0,-0.183,-0.117
2025-06-03 19:32:47,-0.120,-0.0600,-0.340
2025-06-03 19:32:47,0.340,0.120,-0.140
2025-06-03 19:32:47,0.300,0.0250,0.175
2025-06-03 19:32:48,0.240,-0.120,0
2025-06-03 19:32:48,-0.275,-0.0250,-0.125
2025-06-03 19:32:48,-0.0167,0.0500,-0.0667
2025-06-03 19:32:48,0.200,-0.100,-0.0500
2025-06-03 19:32:48,-0.160,0.0200,-0.0200
2025-06-03 19:32:48,-0.0800,0.240,-0.0800
2025-06-03 19:32:48,0.140,-0.280,-0.320
2025-06-03 19:32:48,-0.325,-0.100,0.175
2025-06-03 19:32:48,0.420,0.160,-0.0400
2025-06-03 19:32:48,0.0400,-0.0400,-0.140
2025-06-03 19:32:49,0.0600,0.0200,0.100
2025-06-03 19:32:49,0.175,0.0250,0.0500
2025-06-03 19:32:49,0.225,0.375,0.0250
2025-06-03 19:32:49,0.167,0.117,-0.0500
2025-06-03 19:32:49,-0.200,0.0800,-0.100
2025-06-03 19:32:49,-0.375,0.0750,-0.175
2025-06-03 19:32:49,-0.120,-0.0200,0.0600
2025-06-03 19:32:49,0.180,0.0600,-0.0200
2025-06-03 19:32:49,0.400,0.150,0.0500
2025-06-03 19:32:49,0.0500,-0.200,-0.167
2025-06-03 19:32:50,0.175,-0.200,-0.150
2025-06-03 19:32:50,0.0600,-0.0400,-0.120
2025-06-03 19:32:50,0.0200,-0.120,-0.0800
2025-06-03 19:32:50,0.0600,0.0400,0.120
2025-06-03 19:32:50,0.175,-0.150,0
2025-06-03 19:32:50,1.11e-17,-0.0800,-0.0400
2025-06-03 19:32:50,-0.0400,-0.0600,-0.140
2025-06-03 19:32:50,-0.180,0.0200,0.0400
2025-06-03 19:32:50,0.100,0.0250,0.100
2025-06-03 19:32:50,0.180,-0.200,-0.220
2025-06-03 19:32:51,-0.100,-0.0400,-0.0200
2025-06-03 19:32:51,0.200,0.240,-0.100
2025-06-03 19:32:51,0.0500,0.100,-0.0250
2025-06-03 19:32:51,-0.180,-0.0600,0.180
2025-06-03 19:32:51,0.120,-0.120,-0.280
2025-06-03 19:32:51,0.0600,0,-0.0400
2025-06-03 19:32:51,0.0750,-0.0750,-0.125
2025-06-03 19:32:51,0.200,-0.200,-0.0800
2025-06-03 19:32:51,0,0.0800,0.0400
2025-06-03 19:32:51,0.0400,0.0200,-0.120
2025-06-03 19:32:52,0.100,-0.180,-0.120
2025-06-03 19:32:52,0.275,-0.100,0.125
2025-06-03 19:32:52,-0.100,-0.0200,-0.260
2025-06-03 19:32:52,0.0200,0.0200,0.0200
2025-06-03 19:32:52,-0.220,-0.0800,-0.0200
2025-06-03 19:32:52,-0.225,-0.200,0
2025-06-03 19:32:52,0.100,0.0400,-0.320
2025-06-03 19:32:52,0.120,-0.100,0.200
2025-06-03 19:32:52,0.260,0.0800,-0.0400
2025-06-03 19:32:52,-0.0500,-0.0750,0.100
2025-06-03 19:32:53,0.240,0.200,0.160
2025-06-03 19:32:53,0.180,0.100,0.160
2025-06-03 19:32:53,0,0.0200,0.100
2025-06-03 19:32:53,0.200,-0.0500,-0.0500
2025-06-03 19:32:53,0.180,0.100,0.340
2025-06-03 19:32:53,0.120,0.220,0.160
2025-06-03 19:32:53,0.0600,-0.0400,0.0600
2025-06-03 19:32:53,-0.0750,0.0250,0.0250
2025-06-03 19:32:53,0.480,0.260,0.0400
2025-06-03 19:32:53,0.240,0.0400,0.120
2025-06-03 19:32:54,0.200,0.160,-0.0200
2025-06-03 19:32:54,-0.120,-0.140,-0.320
2025-06-03 19:32:54,-0.325,0.0500,0.0250
2025-06-03 19:32:54,0.0400,-0.0200,0.320
2025-06-03 19:32:54,-0.480,-0.0200,0.0600
2025-06-03 19:32:54,0.175,-0.100,-0.0250
2025-06-03 19:32:54,0.160,-0.120,-0.140
2025-06-03 19:32:54,0.100,-0.120,0.100
2025-06-03 19:32:54,0.0600,0.120,0.180
2025-06-03 19:32:54,0.160,0.180,0.180
2025-06-03 19:32:55,0.450,0.0250,0.0250
2025-06-03 19:32:55,-0.133,-0.267,-0.100
2025-06-03 19:32:55,0.0600,0.0600,0.0800
2025-06-03 19:32:55,0,0.260,-0.0400
2025-06-03 19:32:55,-0.225,-0.175,0.450
2025-06-03 19:32:55,0,0.0600,-0.0200
2025-06-03 19:32:55,0.200,0.0800,0
2025-06-03 19:32:55,1.11e-17,0.200,0.300
2025-06-03 19:32:55,-0.0250,-0.0750,0.0750
2025-06-03 19:32:55,-0.120,-0.0400,-1.11e-17
2025-06-03 19:32:56,0.280,0.0200,-0.0800
2025-06-03 19:32:56,-0.200,-0.0500,-0.350
2025-06-03 19:32:56,0.117,-0.0833,0.0333
2025-06-03 19:32:56,0,0.200,0.225
2025-06-03 19:32:56,0.140,-0.0800,0.0200
2025-06-03 19:32:56,0.320,-0.0200,0.260
2025-06-03 19:32:56,-0.120,0.0600,-0.0200
2025-06-03 19:32:56,0.475,0.150,0.475
2025-06-03 19:32:56,0.260,-0.100,0.0600
2025-06-03 19:32:56,-0.0400,0.100,0.120
2025-06-03 19:32:57,-0.0600,-0.0400,0.200
2025-06-03 19:32:57,0.250,-0.125,0.100
2025-06-03 19:32:57,0.275,0.175,-0.225
2025-06-03 19:32:57,0.0667,0.217,-0.100
2025-06-03 19:32:57,0.300,0.0400,-0.0200
2025-06-03 19:32:57,0,-0.0250,-0.175
2025-06-03 19:32:57,0.120,0,0.0200
2025-06-03 19:32:57,0,-0.140,0.0400
2025-06-03 19:32:57,0.375,-0.0750,0.125
2025-06-03 19:32:57,-0.0600,-0.100,-0.100
2025-06-03 19:32:58,0.0200,0.0800,0.0600
2025-06-03 19:32:58,0.0200,0.200,0.380
2025-06-03 19:32:58,0.0600,-0.0200,0.120
2025-06-03 19:32:58,-0.150,0.175,-0.0500
2025-06-03 19:32:58,0.0600,-0.160,0.0400
2025-06-03 19:32:58,0.0600,-0.0400,0.300
2025-06-03 19:32:58,-0.0200,0.100,0.0200
2025-06-03 19:32:58,0.0600,-0.0200,-0.0800
2025-06-03 19:32:58,0.125,-0.125,0.300
2025-06-03 19:32:58,-0.175,-0.425,-0.200
2025-06-03 19:32:59,-0.183,-0.267,-0.267
2025-06-03 19:32:59,-0.120,-0.0600,-0.0400
2025-06-03 19:32:59,0.250,-0.0500,0.100
2025-06-03 19:32:59,-0.0800,0.0600,0.260
2025-06-03 19:32:59,-0.100,-0.0600,0.140
2025-06-03 19:32:59,-0.200,-0.250,-0.225
2025-06-03 19:32:59,-0.160,0.0400,-0.0600
2025-06-03 19:32:59,-0.260,0.100,-0.120
2025-06-03 19:32:59,-0.100,-0.160,-0.0200
2025-06-03 19:32:59,-0.180,0.0200,-0.100
2025-06-03 19:33:00,0.125,0.300,0.200
2025-06-03 19:33:00,-0.200,-0.0400,0.220
2025-06-03 19:33:00,-0.160,-0.140,0.0400
2025-06-03 19:33:00,0.260,0.240,0.160
2025-06-03 19:33:00,-0.120,-0.120,0.120
2025-06-03 19:33:00,-0.0750,0.0250,-0.150
2025-06-03 19:33:00,-0.150,-0.150,0.0250
2025-06-03 19:33:00,-0.0833,0.0500,-0.0333
2025-06-03 19:33:00,-0.0400,-0.180,0.300
2025-06-03 19:33:00,-0.200,0,-0.0500
2025-06-03 19:33:01,0.0600,0.0800,0.0200
2025-06-03 19:33:01,0.400,0.260,-0.120
2025-06-03 19:33:01,0.150,0.100,0.175
2025-06-03 19:33:01,0.140,0.0600,0.180
2025-06-03 19:33:01,-0.0800,0.120,0.0400
2025-06-03 19:33:01,0.100,-0.100,0.0333
2025-06-03 19:39:16,-0.367,-0.217,-0.133
2025-06-03 19:39:16,-0.0250,-0.100,0
2025-06-03 19:39:16,-0.240,-0.100,-0.240
2025-06-03 19:39:16,-0.360,-0.120,-0.320
2025-06-03 19:39:17,0.1000,-0.0200,0.240
2025-06-03 19:39:17,-0.225,-0.125,-0.0500
2025-06-03 19:39:17,-0.320,0.120,0.200
2025-06-03 19:39:17,0.240,0.0600,0.100
2025-06-03 19:39:17,-0.280,-0.180,-0.260
2025-06-03 19:39:17,-0.0750,0.100,0.300
2025-06-03 19:39:17,-0.0400,0.160,0
2025-06-03 19:39:17,-0.100,-0.220,0.100
2025-06-03 19:39:17,-0.120,-0.180,-0.0600
2025-06-03 19:39:17,0.175,0.250,0.125
2025-06-03 19:39:18,0.120,0,0.0200
2025-06-03 19:39:18,0,-0.200,-0.180
2025-06-03 19:39:18,-0.260,0.0400,-0.260
2025-06-03 19:39:18,0.0750,-0.0250,0.100
2025-06-03 19:39:18,-0.0200,-0.0400,0.0200
2025-06-03 19:39:18,0.160,-0.120,-1.11e-17
2025-06-03 19:39:18,-0.0200,0.0400,-0.0800
2025-06-03 19:39:18,-0.180,-0.200,-5.55e-18
2025-06-03 19:39:18,0.0500,0.0750,0.0250
2025-06-03 19:39:18,-0.520,-0.340,-0.120
2025-06-03 19:39:19,-0.260,0.0400,0.160
2025-06-03 19:39:19,0.120,-0.120,0.140
2025-06-03 19:39:19,0.0500,0.225,0.225
2025-06-03 19:39:19,-0.360,-0.0600,0.200
2025-06-03 19:39:19,-0.0400,0.0400,-0.0400
2025-06-03 19:39:19,-0.100,-0.225,0.0250
2025-06-03 19:39:19,0.180,0.0400,0.0800
2025-06-03 19:39:19,-0.200,0.0400,-0.100
2025-06-03 19:39:19,-0.160,-0.0800,-5.55e-18
2025-06-03 19:39:19,-0.520,-0.100,0.0600
2025-06-03 19:39:20,-0.150,-0.0250,-0.375
2025-06-03 19:39:20,-0.380,-0.140,0.200
2025-06-03 19:39:20,0,0.0200,-0.100
2025-06-03 19:39:20,0.0400,0.0600,-0.0400
2025-06-03 19:39:20,0.300,-0.0500,0.150
2025-06-03 19:39:20,-0.280,0.0200,0.100
2025-06-03 19:39:20,-0.120,-0.120,0.0800
2025-06-03 19:39:20,0.350,0.0750,0.0750
2025-06-03 19:39:20,-0.317,-0.100,0.0167
2025-06-03 19:39:20,0.350,0.200,0.200
2025-06-03 19:39:21,0.120,-0.0200,0.0200
2025-06-03 19:39:21,0.400,0.240,0.140
2025-06-03 19:39:21,-0.0200,0.160,0
2025-06-03 19:39:21,0.250,0.150,0
2025-06-03 19:39:21,0,-0.240,-5.55e-18
2025-06-03 19:39:21,-0.180,0.0200,0.120
2025-06-03 19:39:21,0.240,0.0200,-0.0200
2025-06-03 19:39:21,0.350,0.250,-0.0500
2025-06-03 19:39:21,0.0600,0.120,-0.0200
2025-06-03 19:39:21,-0.120,0.0200,-0.0200
2025-06-03 19:39:22,-0.420,-0.280,-0.160
2025-06-03 19:39:22,0.0500,-0.225,-0.125
2025-06-03 19:39:22,0.0600,0.240,-0.0200
2025-06-03 19:39:22,0.120,0.0600,0.160
2025-06-03 19:39:22,-0.0400,0.140,-0.0800
2025-06-03 19:39:22,-0.175,-0.0250,-0.250
2025-06-03 19:39:22,0.100,0.180,0.260
2025-06-03 19:39:22,-0.0400,-0.100,-0.0400
2025-06-03 19:39:22,0.100,-0.100,0.0400
2025-06-03 19:39:22,0.0600,0.180,-0.0600
2025-06-03 19:39:23,0.300,0.300,-0.125
2025-06-03 19:39:23,-0.0600,0.0400,0.120
2025-06-03 19:39:23,-0.0200,-0.180,-0.0200
2025-06-03 19:39:23,-0.0200,0.240,-0.0400
2025-06-03 19:39:23,0.325,-0.125,0.100
2025-06-03 19:39:23,-0.280,-0.260,-0.160
2025-06-03 19:39:23,0.0200,-0.0400,0.0400
2025-06-03 19:39:23,0.0250,0.150,-0.125
2025-06-03 19:39:23,-0.100,0.0200,-0.0600
2025-06-03 19:39:23,-0.0400,0.0400,-0.0800
2025-06-03 19:39:24,0.160,0.100,0.200
2025-06-03 19:39:24,0.120,-0.180,0.0400
2025-06-03 19:39:24,-0.175,-0.200,0.0500
2025-06-03 19:39:24,-0.0400,-0.100,-0.160
2025-06-03 19:39:24,-0.0200,0.120,0.140
2025-06-03 19:39:24,0.400,0.260,0.0200
2025-06-03 19:39:24,-0.200,0.150,-0.0500
2025-06-03 19:39:24,-0.100,-0.0400,-0.140
2025-06-03 19:39:24,-0.120,1.11e-17,-0.0600
2025-06-03 19:39:24,-0.225,-0.300,-0.225
2025-06-03 19:39:25,0.150,0.0833,-0.0333
2025-06-03 19:39:25,-0.525,-0.500,-0.225
2025-06-03 19:39:25,-0.100,0.100,0.0200
2025-06-03 19:39:25,-0.320,-0.100,0.140
2025-06-03 19:39:25,0.0200,-0.200,-0.0200
2025-06-03 19:39:25,-0.125,-0.125,-6.94e-18
2025-06-03 19:39:25,-0.240,-0.120,-2.78e-17
2025-06-03 19:39:25,0.320,0.0800,-0.0800
2025-06-03 19:39:25,0.0400,0.200,0.120
2025-06-03 19:39:25,0.250,0.0750,0.100
2025-06-03 19:39:26,-0.140,0.300,0.340
2025-06-03 19:39:26,-0.100,-0.140,0.220
2025-06-03 19:39:26,0.0600,0.120,0.140
2025-06-03 19:39:26,0.0750,0,0.300
2025-06-03 19:39:26,-0.100,-0.0600,0.260
2025-06-03 19:39:26,-0.0400,-0.0800,0.660
2025-06-03 19:39:26,1.54,-5.68,3.94
2025-06-03 19:39:26,6.40,-7.55,2.00
2025-06-03 19:39:26,12.1,-19.4,7.12
2025-06-03 19:39:26,-30.3,31.9,-1.48
2025-06-03 19:39:27,-19.0,-1.98,21.2
2025-06-03 19:39:27,21.3,-3.58,-17.4
2025-06-03 19:39:27,-30.3,30.6,-3.55e-15
2025-06-03 19:39:27,-7.20,31.2,-23.6
2025-06-03 19:39:27,-116,23.9,91.1
2025-06-03 19:39:27,-68.3,-13.4,81.3
2025-06-03 19:39:27,6.33,9.47,-15.5
2025-06-03 19:39:27,1.14,19.8,-21.9
2025-06-03 19:39:27,-17.9,32.9,-15.4
2025-06-03 19:39:27,-19.5,-76.9,95.8
2025-06-03 19:39:28,-115,135,-21.0
2025-06-03 19:39:28,-6.44,-28.8,34.8
2025-06-03 19:39:28,2.30,-25.5,23.7
2025-06-03 19:39:28,23.1,-14.2,-9.44
2025-06-03 19:39:28,8.30,61.5,-69.2
2025-06-03 19:39:28,151,-112,-35.9
2025-06-03 19:39:28,20.5,7.56,-28.1
2025-06-03 19:39:28,-11.8,18.7,-7.50
2025-06-03 19:39:28,-19.0,-13.7,33.3
2025-06-03 19:39:28,-22.1,10.8,10.4
2025-06-03 19:39:29,-9.86,133,-122
2025-06-03 19:39:29,-72.7,21.3,51
2025-06-03 19:39:29,12.8,-6.97,-5.42
2025-06-03 19:39:29,14.7,2.73,-16.1
2025-06-03 19:39:29,-41.1,30.6,8.50
2025-06-03 19:39:29,-4.04,-52.8,56.8
2025-06-03 19:39:29,-98.6,-9.70,107
2025-06-03 19:39:29,54.3,-18.9,-34.0
2025-06-03 19:39:29,9.82,-25.8,15.9
2025-06-03 19:39:29,4.96,9.36,-14.3
2025-06-03 19:39:30,1.38,-11.3,10.3
2025-06-03 19:39:30,-26.6,0.575,25.7
2025-06-03 19:39:30,-21.6,11.0,10.5
2025-06-03 19:39:30,23.6,51.6,-74.6
2025-06-03 19:39:30,68.1,14.2,-80.3
2025-06-03 19:39:30,-61.2,3.90,56.4
2025-06-03 19:39:30,22.2,-23.4,1.64
2025-06-03 19:39:30,-8.30,14.1,-5.46
2025-06-03 19:39:30,5.12,-11.9,6.62
2025-06-03 19:39:30,-1.10,-0.975,1.70
2025-06-03 19:39:31,3.84,0.460,-3.68
2025-06-03 19:39:31,8.64,12.7,-21.5
2025-06-03 19:39:31,-7.34,-4.92,11.9
2025-06-03 19:39:31,5.54,-2.84,-2.06
2025-06-03 19:39:31,-13.9,6.38,7.52
2025-06-03 19:39:31,-5.10,-2.42,8.28
2025-06-03 19:39:31,-7.66,-6.00,13.7
2025-06-03 19:39:31,7.24,-22.5,15.6
2025-06-03 19:39:31,0.175,29.2,-29.8
2025-06-03 19:39:31,-9.44,-19.6,29.2
2025-06-03 19:39:32,10.3,21.2,-30.7
2025-06-03 19:39:32,-24.5,5.65,18.5
2025-06-03 19:39:32,-6.48,29.6,-23.2
2025-06-03 19:39:32,45.0,-55.8,11.9
2025-06-03 19:39:32,31.7,-69.3,38.4
2025-06-03 19:39:32,-18.9,57.5,-39
2025-06-03 19:39:32,27.1,19.8,-46.2
2025-06-03 19:39:32,-4.08,-20.6,25.7
2025-06-03 19:39:32,6.30,-14.4,8.20
2025-06-03 19:39:32,3.42,1.32,-4.72
2025-06-03 19:39:33,-12.7,5.65,6.88
2025-06-03 19:39:33,5.86,-1.34,-4.14
2025-06-03 19:39:33,4.92,16.2,-20.5
2025-06-03 19:39:33,-9.13,12.8,-3.98
2025-06-03 19:39:33,-37.1,-13.0,50.2
2025-06-03 19:39:33,-39.7,84.3,-45.7
2025-06-03 19:39:33,-29.4,17.4,11.2
2025-06-03 19:39:33,-34.2,13.5,19.8
2025-06-03 19:39:33,19.0,-6.96,-11.3
2025-06-03 19:39:33,-2.72,16.7,-13.2
2025-06-03 19:39:34,1.88,-27.9,25.7
2025-06-03 19:39:34,-9.38,28.5,-18.8
2025-06-03 19:39:34,18.9,-30.7,13.1
2025-06-03 19:39:34,-22.8,43.5,-21.5
2025-06-03 19:39:34,-0.880,-23.1,25.1
2025-06-03 19:39:34,12.6,17.9,-30.8
2025-06-03 19:39:34,-25.8,-6.10,31.3
2025-06-03 19:39:34,30.2,-10.8,-18.0
2025-06-03 19:39:34,-39.7,28.2,9.98
2025-06-03 19:39:34,13.7,-8.76,-3.78
2025-06-03 19:39:35,2.50,-26.4,24.3
2025-06-03 19:39:35,-1.87,-9.65,8.45
2025-06-03 19:39:35,-21.8,16.1,4.60
2025-06-03 19:39:35,16.5,-10.1,-5.94
2025-06-03 19:39:35,-8.52,7.16,1.94
2025-06-03 19:39:35,-7.12,-6.26,13.6
2025-06-03 19:39:35,9.13,-4.70,-3.55
2025-06-03 19:39:35,7.40,-3.52,-3.50
2025-06-03 19:39:35,-6.66,16.2,-9.86
2025-06-03 19:39:35,19.8,-14.1,-3.96
2025-06-03 19:39:36,-3.82,-0.950,5.02
2025-06-03 19:39:36,-9.84,-4.08,13.0
2025-06-03 19:39:36,16.9,-37.4,21.6
2025-06-03 19:39:36,-51.6,61.2,-10.7
2025-06-03 19:39:36,23.2,44.7,-66
2025-06-03 19:39:36,63.5,-8.98,-52.9
2025-06-03 19:39:36,35.6,27.0,-61.4
2025-06-03 19:39:36,-48.1,46,0.840
2025-06-03 19:39:36,35.0,-43.1,9.98
2025-06-03 19:39:36,-25.1,1.02,24.0
2025-06-03 19:39:37,-17.4,23.9,-6.70
2025-06-03 19:39:37,-20.9,0.240,20.4
2025-06-03 19:39:37,-14.6,24.3,-8.07
2025-06-03 19:39:37,-4.66,16.8,-12.0
2025-06-03 19:39:37,4.66,0.440,-4.54
2025-06-03 19:39:37,9.85,-17.9,8.05
2025-06-03 19:39:37,-2.03,-1.37,3.42
2025-06-03 19:39:37,6.33,1.75,-7.82
2025-06-03 19:39:37,0.140,-2.22,2.58
2025-06-03 19:39:37,0.140,8.20,-8.42
2025-06-03 19:39:38,-15.8,-4.06,20.0
2025-06-03 19:39:38,-7.95,6.52,1.33
2025-06-03 19:39:38,-5.78,7.88,-2.88
2025-06-03 19:39:38,-0.820,-10.00,11.4
2025-06-03 19:39:38,38.0,-21.3,-15.2
2025-06-03 19:39:38,-58.4,41.5,15.6
2025-06-03 19:39:38,45.4,9.66,-53.3
2025-06-03 19:39:38,-8.52,-13.3,22.8
2025-06-03 19:39:38,8.02,-14.7,5.24
2025-06-03 19:39:38,0.0250,1.85,-2.08
2025-06-03 19:39:39,2.38,-0.840,-0.920
2025-06-03 19:39:39,1.55,0.550,-2.35
2025-06-03 19:39:39,0.200,-0.780,0.700
2025-06-03 19:39:39,-0.675,-0.775,0.800
2025-06-03 19:39:39,0.520,-1.28,0.720
2025-06-03 19:39:39,-0.340,2,-1.02
2025-06-03 19:39:39,1.36,-1.98,1.82
2025-06-03 19:39:39,1,-0.820,-0.140
2025-06-03 19:39:39,1.77,-0.500,-2
2025-06-03 19:39:39,-0.150,0.667,-1.37
2025-06-03 19:39:40,-0.140,-0.340,0.600
2025-06-03 19:39:40,0.520,-0.260,0.740
2025-06-03 19:39:40,-0.225,1.40,-1.67
2025-06-03 19:39:40,-0.460,0.500,0.0600
2025-06-03 19:39:40,1,-0.575,0.425
2025-06-03 19:39:40,0.733,-0.467,0.250
2025-06-03 19:39:40,-0.475,-0.125,0.625
2025-06-03 19:39:40,0.760,-0.320,0.520
2025-06-03 19:39:40,0.200,-0.880,0.620
2025-06-03 19:39:40,-0.760,0.140,1.24
2025-06-03 19:39:41,0.250,-0.900,0.900
2025-06-03 19:39:41,0.200,-0.220,0.340
2025-06-03 19:39:41,-0.380,-0.160,0.300
2025-06-03 19:39:41,0.280,-0.100,-1.24
2025-06-03 19:39:41,-0.225,0,0.150
2025-06-03 19:39:41,0.200,-0.260,0.0600
2025-06-03 19:39:41,0.200,-0.120,-0.100
2025-06-03 19:39:41,-0.0800,-0.320,0
2025-06-03 19:39:41,-0.140,-0.320,0.300
2025-06-03 19:39:41,0.275,-0.0750,-0.0500
2025-06-03 19:39:42,0.620,-0.0800,0.140
2025-06-03 19:39:42,0.600,0,-0.250
2025-06-03 19:39:42,0.100,0.200,0.333
2025-06-03 19:39:42,0.350,-0.125,-0.300
2025-06-03 19:39:42,-0.100,-0.280,0.340
2025-06-03 19:39:42,-0.0200,-0.0800,-0.0200
2025-06-03 19:39:42,0.200,0.180,0.340
2025-06-03 19:39:42,-0.275,-0.300,0.0500
2025-06-03 19:39:42,0.260,0.0200,0.260
2025-06-03 19:39:42,0.480,-0.0800,0.340
2025-06-03 19:39:43,0.560,0.120,-5.55e-18
2025-06-03 19:39:43,0.625,0.0750,0.325
2025-06-03 19:39:43,0.200,-0.0800,-0.160
2025-06-03 19:39:43,0.0600,-0.120,0.220
2025-06-03 19:39:43,0.0400,0,0.360
2025-06-03 19:39:43,-0.0500,-0.0750,0.400
2025-06-03 19:39:43,8.38,-6.44,-1.02
2025-06-03 19:39:43,-8.82,4.76,4.20
2025-06-03 19:39:43,22.5,13.2,-35.9
2025-06-03 19:39:43,-10.7,-26.4,36.5
2025-06-03 19:39:44,0.440,38.4,-38.3
2025-06-03 19:39:44,29.3,-69.3,40.3
2025-06-03 19:39:44,-71.8,62.7,8.26
2025-06-03 19:39:44,-72.8,35.6,38.0
2025-06-03 19:39:44,-50.8,49.0,3.67
2025-06-03 19:39:44,-18.1,10.7,7.72
2025-06-03 19:39:44,-14.3,-3.64,17.9
2025-06-03 19:39:44,63.4,46.4,-108
2025-06-03 19:39:44,47.2,7.33,-52.7
2025-06-03 19:39:44,-1.50,69.4,-67.2
2025-06-03 19:39:45,-5.88,5.92,0.325
2025-06-03 19:39:45,-28.6,24.8,3.33
2025-06-03 19:39:45,117,11.2,-125
2025-06-03 19:39:45,102,-68.5,-32.1
2025-06-03 19:39:45,39.6,15.3,-54.5
2025-06-03 19:39:45,-16.7,-19.7,36.7
2025-06-03 19:39:45,-16.9,20.3,-3.45
2025-06-03 19:39:45,83.8,-98.7,16.0
2025-06-03 19:39:45,91.0,-103,13.5
2025-06-03 19:39:45,-45.8,21.9,24.0
2025-06-03 19:39:46,37.6,-23.5,-13.4
2025-06-03 19:39:46,-44.3,10.6,33.1
2025-06-03 19:39:46,18.7,6.35,-24.0
2025-06-03 19:39:46,-70.1,-27.7,96.9
2025-06-03 19:39:46,67.4,-69.5,3.66
2025-06-03 19:39:46,24.5,-34.6,11.3
2025-06-03 19:39:46,-12.7,4.24,7.94
2025-06-03 19:39:46,12.3,-12.4,1
2025-06-03 19:39:46,-1.68,0.675,0.625
2025-06-03 19:39:46,5.98,2.08,-7.28
2025-06-03 19:39:47,-5.50,3.12,2.08
2025-06-03 19:39:47,-3.20,6.30,-3.26
2025-06-03 19:39:47,0.300,1.16,-0.860
2025-06-03 19:39:47,-4.03,12,-8.08
2025-06-03 19:39:47,-32.7,0.875,31.9
2025-06-03 19:39:47,-7.57,9.33,-1.88
2025-06-03 19:39:47,-4.58,26.9,-22.6
2025-06-03 19:39:47,2.90,-6.75,4.83
2025-06-03 19:39:47,-1.72,5.40,-4.06
2025-06-03 19:39:47,-9.94,12.3,-2.10
2025-06-03 19:39:48,10.6,-8.97,-0.900
2025-06-03 19:39:48,2.60,-1.22,-0.350
2025-06-03 19:39:48,16.5,17.5,-32.7
2025-06-03 19:39:48,-29.7,64.5,-35.5
2025-06-03 19:39:48,11.3,-7.66,-3.04
2025-06-03 19:39:48,-2.84,-2.52,4.68
2025-06-03 19:39:48,-0.500,-11.4,12.4
2025-06-03 19:39:48,-4.20,5.06,-0.400
2025-06-03 19:39:48,4.66,-3.66,-0.940
2025-06-03 19:39:48,0.780,-2.80,2.34
2025-06-03 19:39:49,-4.90,-8.60,13.5
2025-06-03 19:39:49,-29.0,2.66,26.5
2025-06-03 19:39:49,8.58,-16.7,8.78
2025-06-03 19:39:49,38.0,-14.1,-23.1
2025-06-03 19:39:49,-20.1,26.2,-5.90
2025-06-03 19:39:49,6.92,-12.2,5.60
2025-06-03 19:39:49,-8.86,9.44,-0.880
